year,team,points,standarised_points_score,position,positon_reversed,adjusted_position_z_score,composite_team_score,team_2,total_score,total_score_sub1,attacking_score_6,attacking_score_6_sub1,defensive_score_8,defensive_score_8_sub1,ball_progression_6,ball_progression_6_sub1,xg_diff,xg_diff_sub1,xg_diff_sub2,possesion_threat,possesion_threat_sub1,possesion_threat_sub2,goals,xg,xg_sub1,xg_sub2,shots_on_target,shots_on_target_sub1,shots_on_target_sub2,shots_on_target_sub3,shots_on_target_sub4,shots_on_target_sub5,shots_on_target_sub6,passes_accurate,passes_accurate_sub1,passes_accurate_sub2,possession_pct,losses_low_medium_high,losses_low_medium_high_sub1,losses_low_medium_high_sub2,losses_low_medium_high_sub3,recoveries_low_medium_high,recoveries_low_medium_high_sub1,recoveries_low_medium_high_sub2,recoveries_low_medium_high_sub3,recoveries_low_medium_high_sub4,recoveries_low_medium_high_sub5,recoveries_low_medium_high_sub6,duels_won,duels_won_sub1,duels_won_sub2,shots_from_outside_penalty_area_on_target,shots_from_outside_penalty_area_on_target_sub1,shots_from_outside_penalty_area_on_target_sub2,positional_attacks_with_shots,positional_attacks_with_shots_sub1,positional_attacks_with_shots_sub2,positional_attacks_with_shots_sub3,positional_attacks_with_shots_sub4,counterattacks_with_shots,counterattacks_with_shots_sub1,counterattacks_with_shots_sub2,set_pieces_with_shots,set_pieces_with_shots_sub1,set_pieces_with_shots_sub2,corners_with_shots,corners_with_shots_sub1,corners_with_shots_sub2,free_kicks_with_shots,free_kicks_with_shots_sub1,free_kicks_with_shots_sub2,penalties_converted,penalties_converted_sub1,penalties_converted_sub2,crosses_accurate,crosses_accurate_sub1,crosses_accurate_sub2,deep_completed_crosses,deep_completed_passes,deep_completed_passes_sub1,deep_completed_passes_sub2,penalty_area_entries_runs_crosses,penalty_area_entries_runs_crosses_sub1,penalty_area_entries_runs_crosses_sub2,penalty_area_entries_runs_crosses_sub3,penalty_area_entries_runs_crosses_sub4,touches_in_penalty_area,touches_in_penalty_area_sub1,touches_in_penalty_area_sub2,offensive_duels_won,offensive_duels_won_sub1,offensive_duels_won_sub2,offsides,conceded_goals,shots_against_on_target,shots_against_on_target_sub1,shots_against_on_target_sub2,shots_against_on_target_sub3,shots_against_on_target_sub4,shots_against_on_target_sub5,shots_against_on_target_sub6,defensive_duels_won,defensive_duels_won_sub1,defensive_duels_won_sub2,aerial_duels_won,aerial_duels_won_sub1,aerial_duels_won_sub2,sliding_tackles_successful,sliding_tackles_successful_sub1,sliding_tackles_successful_sub2,interceptions,interceptions_sub1,interceptions_sub2,clearances,fouls,yellow_cards,red_cards,forward_passes_accurate,forward_passes_accurate_sub1,forward_passes_accurate_sub2,forward_passes_accurate_sub3,forward_passes_accurate_sub4,back_passes_accurate,back_passes_accurate_sub1,back_passes_accurate_sub2,lateral_passes_accurate,lateral_passes_accurate_sub1,lateral_passes_accurate_sub2,long_passes_accurate,long_passes_accurate_sub1,long_passes_accurate_sub2,passes_to_final_third_accurate,passes_to_final_third_accurate_sub1,passes_to_final_third_accurate_sub2,passes_to_final_third_accurate_sub3,passes_to_final_third_accurate_sub4,progressive_passes_accurate,progressive_passes_accurate_sub1,progressive_passes_accurate_sub2,progressive_passes_accurate_sub3,progressive_passes_accurate_sub4,smart_passes_accurate,smart_passes_accurate_sub1,smart_passes_accurate_sub2,throw_ins_accurate,throw_ins_accurate_sub1,throw_ins_accurate_sub2,goal_kicks,match_tempo,average_passes_per_possession,long_pass_pct,average_shot_distance,average_shot_distance_sub1,average_shot_distance_sub2,average_pass_length,ppda,ppda_sub1,ppda_sub2,goals_2,xg_2,xg_sub1,xg_sub2,shots_on_target_2,shots_on_target_sub1,shots_on_target_sub2,passes_accurate_2,passes_accurate_sub1,passes_accurate_sub2,passes_accurate_sub3,passes_accurate_sub4,possession_pct_2,losses_low_medium_high_2,losses_low_medium_high_sub1,losses_low_medium_high_sub2,losses_low_medium_high_sub3,recoveries_low_medium_high_2,recoveries_low_medium_high_sub1,recoveries_low_medium_high_sub2,recoveries_low_medium_high_sub3,duels_won_2,duels_won_sub1,duels_won_sub2,shots_from_outside_penalty_area_on_target_2,shots_from_outside_penalty_area_on_target_sub1,shots_from_outside_penalty_area_on_target_sub2,positional_attacks_with_shots_2,positional_attacks_with_shots_sub1,positional_attacks_with_shots_sub2,counterattacks_with_shots_2,counterattacks_with_shots_sub1,counterattacks_with_shots_sub2,set_pieces_with_shots_2,set_pieces_with_shots_sub1,set_pieces_with_shots_sub2,corners_with_shots_2,corners_with_shots_sub1,corners_with_shots_sub2,free_kicks_with_shots_2,free_kicks_with_shots_sub1,free_kicks_with_shots_sub2,penalties_converted_2,penalties_converted_sub1,penalties_converted_sub2,crosses_accurate_2,crosses_accurate_sub1,crosses_accurate_sub2,deep_completed_crosses_2,deep_completed_passes_2,penalty_area_entries_runs_crosses_2,penalty_area_entries_runs_crosses_sub1,penalty_area_entries_runs_crosses_sub2,touches_in_penalty_area_2,offensive_duels_won_2,offensive_duels_won_sub1,offensive_duels_won_sub2,offsides_2,conceded_goals_2,shots_against_on_target_2,shots_against_on_target_sub1,shots_against_on_target_sub2,defensive_duels_won_2,defensive_duels_won_sub1,defensive_duels_won_sub2,aerial_duels_won_2,aerial_duels_won_sub1,aerial_duels_won_sub2,sliding_tackles_successful_2,sliding_tackles_successful_sub1,sliding_tackles_successful_sub2,interceptions_2,clearances_2,fouls_2,yellow_cards_2,red_cards_2,forward_passes_accurate_2,forward_passes_accurate_sub1,forward_passes_accurate_sub2,back_passes_accurate_2,back_passes_accurate_sub1,back_passes_accurate_sub2,lateral_passes_accurate_2,lateral_passes_accurate_sub1,lateral_passes_accurate_sub2,long_passes_accurate_2,long_passes_accurate_sub1,long_passes_accurate_sub2,passes_to_final_third_accurate_2,passes_to_final_third_accurate_sub1,passes_to_final_third_accurate_sub2,progressive_passes_accurate_2,progressive_passes_accurate_sub1,progressive_passes_accurate_sub2,progressive_passes_accurate_sub3,progressive_passes_accurate_sub4,smart_passes_accurate_2,smart_passes_accurate_sub1,smart_passes_accurate_sub2,throw_ins_accurate_2,throw_ins_accurate_sub1,throw_ins_accurate_sub2,goal_kicks_2,match_tempo_2,average_passes_per_possession_2,long_pass_pct_2,average_shot_distance_2,average_pass_length_2,ppda_2
2022,Birmingham Legion,58.0,,4.0,,,,East,,,,,,,,,,,,,,,1.66,1.8,,,14.46,,,5.49,,,37.94,400.29,328.29,82.01,49.76,106.29,17.8,36.23,52.26,86.06,35.66,36.94,,,13.46,,212.2,98.8,46.56,6.03,1.74,28.91,33.34,9.06,,,27.16,1.83,0.69,37.5,24.83,3.97,16.0,5.26,1.51,28.8,2.43,0.91,37.65,0.37,0.26,69.23,13.63,4.8,35.22,4.91,10.06,,,27.66,,,5.17,7.6,22.37,,,71.51,26.57,37.16,2.31,1.11,10.86,,,3.97,,,36.58,67.2,39.74,59.14,38.34,18.4,47.99,3.83,1.86,48.51,40.57,,,14.71,13.86,2.4,0.09,138.86,100.97,,,72.72,55.11,51.14,92.79,148.29,129.97,87.65,46.49,26.46,56.91,57.4,40.23,,,70.08,78.11,58.4,,,74.76,4.69,2.0,42.68,22.37,19.46,86.97,7.77,15.74,3.63,12.12,18.51,,,20.06,10.2,,,1.11,1.12,,,10.86,3.91,36.05,411.57,,,338.4,82.22,50.24,109.23,21.11,41.03,47.09,82.63,40.43,31.23,10.97,212.2,104.69,49.33,4.54,1.14,25.16,26.8,6.0,22.39,1.6,0.66,41.07,29.14,3.6,12.35,4.26,1.29,30.2,2.71,0.46,16.84,0.09,0.09,100.0,12.26,4.09,33.33,4.03,7.63,21.06,3.57,6.91,16.29,67.2,27.46,40.86,1.63,1.66,14.46,5.63,38.93,71.51,44.94,62.84,38.34,17.49,45.6,4.57,1.86,40.63,41.34,17.06,12.09,2.6,0.14,144.69,104.23,72.04,62.74,58.2,92.76,147.63,130.91,88.68,49.91,27.0,54.09,52.94,34.29,64.76,72.94,51.71,70.9,,,3.89,1.51,38.97,20.94,18.51,88.4,10.54,16.03,3.72,12.33,18.7,20.19,10.56
2024,Tampa Bay Rowdies,50.0,,6.0,,,,East,,,,,,,,,,,,,,,1.58,1.82,,,14.42,,,5.08,,,35.26,388.53,318.67,82.02,50.91,98.61,15.11,32.0,51.5,78.17,33.44,31.31,,,13.42,,193.06,95.53,49.48,5.25,1.33,25.4,32.08,8.81,,,27.45,0.97,0.44,45.71,27.22,4.53,16.63,6.58,1.94,29.54,2.67,0.83,31.25,0.19,0.19,100.0,20.36,7.81,38.34,7.47,8.0,,,30.11,,,5.31,12.97,20.47,,,67.67,28.44,42.04,1.44,1.36,10.61,,,4.33,,,40.84,63.61,39.08,61.44,35.28,16.86,47.8,3.31,1.61,48.74,33.22,,,11.81,15.25,2.44,0.06,141.25,104.81,,,74.2,53.25,49.42,92.8,144.78,126.44,87.34,43.44,23.78,54.73,57.69,40.0,,,69.33,74.75,58.25,,,77.93,1.58,0.58,36.84,21.08,19.64,93.15,6.75,15.35,3.72,11.58,17.49,,,20.75,10.17,,,1.36,1.27,,,10.61,4.08,38.48,384.36,,,316.19,82.26,49.09,102.44,22.42,37.75,42.28,74.22,38.72,26.06,9.44,193.06,90.61,46.94,4.31,1.44,33.55,23.44,6.72,28.67,0.72,0.33,46.15,27.89,2.94,10.56,3.69,0.86,23.31,2.39,0.47,19.77,0.06,0.03,50.0,11.08,3.92,35.34,3.78,5.92,19.97,3.44,7.03,14.06,63.61,24.53,38.56,1.67,1.58,14.42,5.28,36.61,67.67,39.22,57.96,35.28,16.11,45.67,4.47,2.22,49.69,39.61,16.03,12.69,2.53,0.14,138.64,98.22,70.85,61.14,57.94,94.78,132.86,117.81,88.67,48.94,25.11,51.31,48.31,29.72,61.53,66.75,45.53,68.21,,,0.97,0.36,37.14,20.17,17.94,88.98,9.28,15.71,3.75,13.2,18.23,20.48,11.44
2024,Rhode Island,51.0,,5.0,,,,East,,,,,,,,,,,,,,,1.74,1.58,,,12.05,,,4.59,,,38.09,385.67,312.87,81.12,50.57,109.31,19.33,37.44,52.54,83.1,36.23,33.46,,,13.41,,202.0,99.54,49.28,4.51,1.05,23.3,30.74,7.67,,,24.94,0.54,0.31,57.14,26.56,3.69,13.9,5.05,1.56,30.96,3.0,0.82,27.35,0.13,0.05,40.0,15.72,5.51,35.07,5.54,7.13,,,23.87,,,4.69,9.36,18.74,,,63.97,24.95,39.0,1.74,1.31,10.05,,,3.85,,,38.27,68.82,42.1,61.18,40.23,20.0,49.71,2.23,1.21,54.02,39.1,,,15.13,15.03,2.82,0.08,133.82,94.87,,,70.89,56.0,52.51,93.77,142.74,123.82,86.74,48.28,26.38,54.65,52.08,34.74,,,66.72,71.92,51.79,,,72.01,1.72,0.95,55.22,21.62,18.0,83.27,7.1,15.33,3.58,13.06,17.1,,,20.5,9.51,,,1.31,1.24,,,10.05,3.54,35.2,382.26,,,306.59,80.21,49.43,111.92,21.59,40.31,50.03,81.95,39.67,30.46,11.82,202.0,95.08,47.07,4.13,1.36,32.92,25.77,6.36,24.68,0.79,0.33,41.94,28.44,2.9,10.19,4.59,1.31,28.49,2.33,0.56,24.18,0.13,0.08,60.0,13.33,4.0,30.0,4.56,5.95,21.64,3.21,8.15,14.79,68.82,26.72,38.82,2.64,1.74,12.05,4.82,40.0,63.97,39.03,61.0,40.23,17.31,43.02,3.51,1.87,53.28,39.85,14.67,12.87,2.28,0.05,141.03,97.97,69.47,56.67,53.15,93.8,133.41,115.38,86.49,52.28,27.79,53.16,50.87,31.69,62.3,72.59,48.69,67.08,,,2.33,0.79,34.07,22.18,19.38,87.4,8.64,15.78,3.57,14.35,18.28,20.76,10.57
2022,New York RB II,15.0,,14.0,,,,East,,,,,,,,,,,,,,,0.71,0.77,,,8.62,,,2.79,,,32.42,303.65,226.26,74.52,45.81,117.79,19.68,41.41,56.71,88.15,37.26,37.56,,,13.32,,227.03,106.88,47.08,4.65,1.15,24.68,27.47,5.18,,,18.84,1.88,0.62,32.81,27.71,2.18,7.86,4.12,0.85,20.71,2.79,0.38,13.68,0.03,0.03,100.0,10.29,3.21,31.14,3.38,5.21,,,19.41,,,3.79,5.35,11.85,,,68.56,26.88,39.21,1.56,2.24,13.74,,,6.82,,,49.68,78.76,47.62,60.46,41.5,17.35,41.81,3.82,1.79,46.92,45.21,,,19.18,15.38,2.74,0.35,125.35,79.24,,,63.21,43.0,39.06,90.83,84.0,67.97,80.92,40.94,19.24,46.98,51.09,28.74,,,56.25,61.12,42.32,,,69.25,4.5,1.38,30.72,25.88,20.85,80.57,8.32,14.89,2.6,13.87,20.05,,,19.41,9.02,,,2.24,2.15,,,13.74,6.56,47.75,393.09,,,307.59,78.25,54.19,117.18,21.44,46.82,48.91,91.38,44.32,35.82,11.24,227.03,110.21,48.54,3.76,1.41,37.5,28.91,7.74,26.75,2.59,1.29,50.0,28.74,3.88,13.51,5.65,1.94,34.38,2.91,0.41,14.14,0.21,0.18,85.71,13.59,5.12,37.66,4.85,8.38,25.76,6.15,7.29,22.0,78.76,31.15,39.54,4.12,0.71,8.62,3.0,34.81,68.56,41.68,60.79,41.5,21.71,52.3,4.24,1.94,45.83,40.91,14.0,13.03,2.18,0.09,150.47,101.32,67.34,57.71,52.97,91.79,135.29,115.97,85.72,57.06,30.53,53.51,55.0,34.38,62.51,83.06,55.56,66.89,,,6.0,2.56,42.65,29.24,26.09,89.24,7.56,16.36,3.26,15.24,16.48,21.4,7.31
2024,Pittsburgh Riverhounds,48.0,,7.0,,,,East,,,,,,,,,,,,,,,1.17,1.36,,,10.11,,,3.49,,,34.46,378.6,294.03,77.66,45.69,118.97,17.94,44.94,56.09,89.49,37.23,38.94,,,13.31,,190.14,94.66,49.78,3.49,1.11,31.97,28.11,6.26,,,22.26,0.74,0.29,38.46,24.74,3.03,12.24,4.86,1.14,23.53,1.89,0.66,34.85,0.2,0.14,71.43,15.43,5.51,35.74,5.66,8.31,,,26.34,,,3.46,8.97,18.8,,,55.6,21.91,39.41,1.86,0.83,8.6,,,3.37,,,39.2,59.23,38.51,65.03,46.66,21.34,45.74,3.0,1.31,43.81,38.89,,,15.66,12.0,1.83,0.09,139.63,88.8,,,63.6,53.2,49.71,93.45,136.97,118.2,86.3,57.26,27.66,48.3,56.46,32.86,,,58.2,75.49,53.26,,,70.55,1.71,0.66,38.33,22.37,19.66,87.87,6.97,15.84,3.55,15.87,17.36,,,21.26,12.87,,,0.83,0.98,,,8.6,3.29,38.21,470.43,,,384.83,81.8,54.31,123.43,21.63,49.14,52.66,88.74,40.57,37.8,10.37,190.14,87.37,45.95,3.69,0.89,24.03,25.23,5.51,21.86,0.46,0.26,56.25,24.46,2.37,9.7,3.6,0.83,23.02,2.14,0.34,16.0,0.09,0.03,33.33,11.23,3.31,29.52,3.2,4.86,19.17,2.31,7.11,10.63,59.23,20.71,34.97,1.46,1.17,10.11,3.66,36.16,55.6,33.69,60.59,46.66,21.69,46.48,2.0,1.09,54.29,39.26,14.6,12.94,2.69,0.06,161.2,107.66,66.78,67.94,63.74,93.82,184.26,167.8,91.07,59.23,29.17,49.25,59.37,36.03,60.68,77.29,51.8,67.02,,,1.09,0.4,36.84,23.83,20.97,88.01,8.46,16.49,4.42,13.52,18.15,20.87,11.45
2023,Pittsburgh Riverhounds,67.0,,1.0,,,,East,,,,,,,,,,,,,,,1.17,1.36,,,10.11,,,3.49,,,34.46,378.6,294.03,77.66,45.69,118.97,17.94,44.94,56.09,89.49,37.23,38.94,,,13.31,,190.14,94.66,49.78,3.49,1.11,31.97,28.11,6.26,,,22.26,0.74,0.29,38.46,24.74,3.03,12.24,4.86,1.14,23.53,1.89,0.66,34.85,0.2,0.14,71.43,15.43,5.51,35.74,5.66,8.31,,,26.34,,,3.46,8.97,18.8,,,55.6,21.91,39.41,1.86,0.83,8.6,,,3.37,,,39.2,59.23,38.51,65.03,46.66,21.34,45.74,3.0,1.31,43.81,38.89,,,15.66,12.0,1.83,0.09,139.63,88.8,,,63.6,53.2,49.71,93.45,136.97,118.2,86.3,57.26,27.66,48.3,56.46,32.86,,,58.2,75.49,53.26,,,70.55,1.71,0.66,38.33,22.37,19.66,87.87,6.97,15.84,3.55,15.87,17.36,,,21.26,12.87,,,0.83,0.98,,,8.6,3.29,38.21,470.43,,,384.83,81.8,54.31,123.43,21.63,49.14,52.66,88.74,40.57,37.8,10.37,190.14,87.37,45.95,3.69,0.89,24.03,25.23,5.51,21.86,0.46,0.26,56.25,24.46,2.37,9.7,3.6,0.83,23.02,2.14,0.34,16.0,0.09,0.03,33.33,11.23,3.31,29.52,3.2,4.86,19.17,2.31,7.11,10.63,59.23,20.71,34.97,1.46,1.17,10.11,3.66,36.16,55.6,33.69,60.59,46.66,21.69,46.48,2.0,1.09,54.29,39.26,14.6,12.94,2.69,0.06,161.2,107.66,66.78,67.94,63.74,93.82,184.26,167.8,91.07,59.23,29.17,49.25,59.37,36.03,60.68,77.29,51.8,67.02,,,1.09,0.4,36.84,23.83,20.97,88.01,8.46,16.49,4.42,13.52,18.15,20.87,11.45
2022,Detroit City,54.0,,7.0,,,,East,,,,,,,,,,,,,,,1.29,1.24,,,9.91,,,3.26,,,32.85,376.51,292.89,77.79,47.25,120.83,19.51,46.23,55.09,90.71,41.09,36.4,,,13.23,,222.8,109.31,49.06,3.14,0.57,18.18,28.94,5.89,,,20.34,1.54,0.6,38.89,26.49,3.09,11.65,5.09,1.46,28.65,3.63,0.54,14.96,0.06,0.06,100.0,16.0,5.71,35.71,6.14,5.89,,,24.34,,,4.03,9.69,20.03,,,61.31,24.14,39.38,2.11,0.94,11.11,,,3.77,,,33.93,70.11,44.74,63.81,51.37,23.4,45.55,5.11,2.26,44.13,44.26,,,14.11,11.89,1.86,0.0,142.29,95.06,,,66.81,59.77,54.94,91.92,123.86,104.17,84.11,58.14,31.83,54.74,54.63,33.31,,,60.98,77.11,54.34,,,70.47,2.83,1.14,40.4,25.69,22.54,87.76,8.06,15.96,3.29,15.91,16.84,,,21.38,9.29,,,0.94,1.14,,,11.11,3.66,32.9,414.6,,,334.66,80.72,52.75,118.17,22.06,43.29,52.83,92.57,40.57,39.2,12.8,222.8,103.0,46.23,5.46,1.29,23.56,27.71,6.86,24.74,1.54,0.63,40.74,25.86,2.97,11.49,3.83,0.97,25.37,2.11,0.43,20.27,0.06,0.03,50.0,12.83,3.89,30.29,4.06,6.46,23.83,3.6,8.26,14.06,70.09,25.31,36.12,2.03,1.29,9.91,3.4,34.29,61.37,37.17,60.57,51.34,24.43,47.58,3.14,1.2,38.18,43.37,18.94,13.54,2.03,0.14,144.86,98.51,68.01,58.86,54.97,93.4,149.31,130.26,87.24,51.6,25.57,49.56,58.37,36.11,61.87,72.89,50.4,69.15,,,4.29,1.54,36.0,22.06,18.26,82.77,9.57,15.62,3.76,13.1,19.9,19.82,9.94
2023,Louisville City,50.0,,5.0,,,,East,,,,,,,,,,,,,,,1.27,1.43,,,12.49,,,3.89,,,31.17,387.3,311.54,80.44,49.68,106.86,16.62,35.32,54.92,83.43,33.68,36.54,,,13.22,,191.22,90.57,47.36,5.41,1.3,24.0,30.19,7.14,,,23.63,1.43,0.68,47.17,25.16,4.05,16.11,5.43,1.89,34.83,2.89,0.62,21.5,0.11,0.11,100.0,16.7,5.41,32.36,5.38,7.14,,,25.86,,,2.76,11.08,16.95,,,57.49,22.84,39.73,2.16,1.27,9.86,,,3.62,,,36.71,58.49,34.16,58.41,42.38,19.35,45.66,3.81,1.62,42.55,39.54,,,14.62,14.51,2.08,0.05,138.0,95.76,,,69.39,52.97,49.73,93.88,143.59,124.78,86.9,47.78,24.3,50.85,60.24,38.65,,,64.15,69.3,52.38,,,75.59,2.86,0.95,33.02,23.92,20.89,87.34,6.19,15.8,3.7,12.7,18.61,,,20.5,9.73,,,1.27,1.12,,,9.86,3.54,35.89,393.24,,,318.11,80.89,50.32,110.03,23.0,43.78,43.24,80.0,40.16,30.11,9.73,191.22,90.97,47.58,4.14,1.03,24.84,22.11,5.49,24.82,1.35,0.59,44.0,28.08,3.27,11.65,4.22,1.22,28.85,2.27,0.59,26.19,0.24,0.19,77.78,11.7,3.92,33.49,3.92,5.14,18.41,2.92,7.32,13.14,58.51,24.32,41.57,2.27,1.27,12.49,4.05,32.47,57.46,34.62,60.25,42.38,19.05,44.96,3.65,1.46,40.0,42.05,18.35,12.78,2.38,0.08,135.22,90.08,66.62,62.3,59.27,95.14,144.86,128.11,88.43,56.41,28.78,51.03,49.32,29.95,60.71,71.24,46.24,64.91,,,2.24,0.84,37.35,20.76,18.62,89.71,9.84,15.69,3.74,14.83,18.78,21.01,11.99
2022,Phoenix Rising,42.0,,10.0,,,,West,,,,,,,,,,,,,,,1.47,1.51,,,14.85,,,4.76,,,32.08,384.53,312.59,81.29,48.75,100.0,16.91,33.68,49.41,79.74,33.41,33.24,,,13.09,,190.53,92.12,48.35,6.65,1.76,26.55,30.71,9.32,,,30.36,1.76,0.88,50.0,27.85,4.21,15.1,5.35,1.65,30.77,2.38,0.59,24.69,0.12,0.09,75.0,16.76,6.06,36.14,6.06,6.53,,,26.32,,,4.68,10.68,18.85,,,63.91,26.85,42.02,1.65,1.71,13.94,,,5.32,,,38.19,62.68,36.21,57.77,32.85,16.53,50.31,3.53,1.74,49.17,37.53,,,14.65,12.12,2.74,0.26,138.59,100.41,,,72.45,55.32,51.62,93.3,138.82,119.38,86.0,46.88,25.68,54.77,56.38,38.06,,,67.5,73.74,56.65,,,76.82,3.35,1.21,35.96,20.18,18.35,90.96,9.35,16.04,3.58,12.87,18.96,,,21.1,11.17,,,1.71,1.7,,,13.94,5.03,36.08,404.94,,,336.44,83.08,51.25,100.41,20.79,37.24,42.38,78.26,37.76,29.74,10.76,190.53,91.12,47.82,5.44,1.26,23.24,26.71,7.88,29.52,2.29,0.85,37.18,27.5,4.56,16.58,5.74,2.18,37.95,2.41,0.88,36.59,0.18,0.09,50.0,13.5,4.41,32.68,4.5,7.82,23.44,4.41,7.74,19.56,62.68,26.47,42.23,2.18,1.47,14.85,5.21,35.05,63.91,37.06,57.98,32.85,14.18,43.15,3.88,1.82,46.97,43.68,17.09,12.21,2.26,0.09,139.26,101.74,73.05,59.21,55.53,93.79,146.62,129.38,88.24,45.38,24.97,55.02,50.26,34.12,67.88,73.03,52.06,71.28,,,5.97,2.56,42.86,21.41,19.29,90.11,10.65,16.08,3.72,11.82,18.03,20.26,10.27
2023,Colorado Springs,53.0,,5.0,,,,West,,,,,,,,,,,,,,,1.4,1.32,,,11.43,,,4.23,,,37.0,422.57,350.14,82.86,51.35,101.29,19.8,34.11,47.37,77.77,35.74,29.03,,,13.0,,187.06,87.49,46.77,4.69,1.26,26.83,28.66,6.69,,,23.33,1.86,0.89,47.69,25.46,3.26,12.79,4.89,1.34,27.49,1.8,0.49,26.98,0.23,0.17,75.0,14.2,4.03,28.37,4.31,7.77,,,25.29,,,4.74,7.51,17.63,,,63.86,26.49,41.48,2.69,1.23,11.77,,,4.29,,,36.41,60.69,34.03,56.07,32.43,14.8,45.64,2.23,0.97,43.59,38.51,,,15.8,14.43,2.66,0.14,145.17,104.54,,,72.01,57.11,53.74,94.1,158.34,140.94,89.01,43.4,21.0,48.39,56.6,38.37,,,67.79,70.49,51.71,,,73.37,4.43,1.69,38.06,20.17,18.97,94.05,9.03,16.32,4.17,10.64,18.64,,,19.93,10.66,,,1.23,1.36,,,11.77,4.09,34.71,387.09,,,317.17,81.94,48.65,99.49,19.94,33.34,46.2,77.11,35.74,29.37,12.0,187.06,91.14,48.72,5.74,1.66,28.86,25.83,6.69,25.88,1.91,0.71,37.31,29.89,3.71,12.43,5.03,1.66,32.95,2.66,0.49,18.28,0.09,0.09,100.0,15.6,5.26,33.7,5.03,6.03,24.26,3.54,10.0,15.09,60.66,26.63,43.9,1.97,1.4,11.43,4.34,38.0,63.86,37.37,58.52,32.46,14.6,44.98,3.29,1.43,43.48,39.63,14.14,11.29,2.29,0.14,130.29,93.06,71.43,57.17,53.77,94.05,146.09,126.63,86.68,47.34,24.71,52.2,50.06,33.2,66.32,67.37,47.34,70.27,,,2.31,0.83,35.8,19.11,17.26,90.28,9.26,15.66,3.71,12.91,19.32,20.47,12.77
2023,Detroit City,41.0,,8.0,,,,East,,,,,,,,,,,,,,,0.86,1.01,,,9.53,,,2.72,,,28.57,346.42,270.61,78.12,46.56,116.14,20.06,42.53,53.56,88.42,39.28,36.22,,,12.92,,224.06,106.08,47.35,4.31,0.89,20.65,27.56,5.53,,,20.06,1.17,0.61,52.38,24.22,2.75,11.35,3.22,0.92,28.45,3.64,1.06,29.01,0.06,0.03,50.0,13.25,4.33,32.7,4.19,4.17,,,20.19,,,2.69,8.22,13.94,,,66.64,23.67,35.51,1.36,1.19,12.08,,,4.14,,,34.25,71.72,44.36,61.85,47.28,22.22,47.0,4.47,2.31,51.55,46.56,,,14.19,11.92,1.97,0.08,132.25,88.17,,,66.67,53.0,49.92,94.18,113.56,95.58,84.17,56.17,30.22,53.81,52.47,31.69,,,60.4,70.08,50.08,,,71.46,2.19,0.64,29.11,23.94,20.67,86.31,8.86,15.04,3.19,16.88,19.14,,,21.47,10.2,,,1.19,1.56,,,12.08,4.06,33.56,421.58,,,342.17,81.16,53.44,114.58,20.33,43.19,51.06,88.58,40.78,35.92,11.89,224.06,106.56,47.56,4.86,1.11,22.86,28.81,7.25,25.17,1.69,0.69,40.98,24.19,3.42,14.12,4.06,1.36,33.56,2.39,0.44,18.6,0.22,0.22,100.0,15.39,5.22,33.94,5.17,6.44,24.58,4.11,9.11,17.28,71.78,27.39,38.16,1.81,0.86,9.53,2.94,30.9,66.58,42.92,64.46,47.28,20.83,44.07,3.69,1.75,47.37,39.97,18.31,13.0,2.19,0.06,149.19,105.83,70.94,59.47,55.64,93.55,150.36,130.17,86.57,53.39,27.89,52.24,56.56,36.42,64.39,74.92,53.42,71.3,,,3.42,1.33,39.02,24.33,20.81,85.5,8.33,15.89,3.84,13.27,18.32,20.07,8.65
2025,Sacramento Republic,48.0,,2.0,,,,West,,,,,,,,,,,,,,,1.42,1.44,,,10.77,,,3.71,,,34.43,377.74,310.1,82.09,46.29,104.48,17.55,34.06,52.87,76.87,32.84,31.23,,,12.81,,182.58,90.19,49.4,3.68,0.97,26.32,28.58,6.74,,,23.59,0.52,0.29,56.25,26.87,3.03,11.28,4.74,1.32,27.89,2.94,0.87,29.67,0.13,0.13,100.0,15.97,4.84,30.3,4.61,7.03,,,24.68,,,3.55,10.13,17.42,,,57.0,22.94,40.24,1.71,0.87,8.87,,,3.13,,,35.27,60.23,36.26,60.2,42.32,21.58,50.99,3.03,1.61,53.19,33.71,,,15.35,15.23,2.58,0.1,132.45,94.65,,,71.46,59.87,56.03,93.59,133.97,118.03,88.1,42.65,21.23,49.77,54.97,36.26,,,65.96,65.0,48.74,,,74.99,0.65,0.32,50.0,18.48,16.06,86.91,7.0,16.11,3.87,12.01,17.11,,,19.93,11.02,,,0.87,0.88,,,8.87,2.9,32.73,422.87,,,353.97,83.71,53.71,105.94,21.68,38.03,46.23,74.16,37.52,28.23,8.42,182.58,85.23,46.68,4.52,0.71,15.71,22.48,5.52,24.53,0.65,0.29,45.0,27.03,2.48,9.19,3.48,0.97,27.78,2.45,0.39,15.79,0.13,0.13,100.0,11.74,3.74,31.87,3.42,5.16,20.77,2.61,7.39,11.23,60.19,23.94,39.76,2.13,1.42,10.77,3.87,35.93,57.03,34.06,59.73,42.32,17.65,41.69,2.39,1.03,43.24,33.94,15.87,14.19,2.29,0.13,144.23,102.39,70.99,60.65,57.1,94.15,162.68,148.42,91.24,51.1,26.1,51.07,53.74,34.61,64.41,71.29,49.1,68.87,,,0.84,0.26,30.77,20.16,18.19,90.24,8.42,15.52,4.34,13.03,20.09,20.76,11.39
