year,team,points,standarised_points_score,position,positon_reversed,adjusted_position_z_score,composite_team_score,total_score,attacking_score_6,defensive_score_8,ball_progression_6,xg_diff,possesion_threat,goals,conceded_goals,xg,shots_on_target,possession_pct,passes_accurate,losses_low_medium_high,recoveries_low_medium_high,duels_won,shots_from_outside_penalty_area_on_target,positional_attacks_with_shots,counterattacks_with_shots,set_pieces_with_shots,corners_with_shots,free_kicks_with_shots,penalties_converted,crosses_accurate,deep_completed_crosses,deep_completed_passes,penalty_area_entries_runs_crosses,touches_in_penalty_area,offensive_duels_won,offsides,shots_against_on_target,defensive_duels_won,aerial_duels_won,sliding_tackles_successful,interceptions,clearances,fouls,yellow_cards,red_cards,forward_passes_accurate,back_passes_accurate,lateral_passes_accurate,long_passes_accurate,passes_to_final_third_accurate,progressive_passes_accurate,smart_passes_accurate,throw_ins_accurate,goal_kicks,match_tempo,average_passes_per_possession,long_pass_pct,average_shot_distance,average_pass_length,ppda,points_z,standarised_points_score_z,position_z,positon_reversed_z,adjusted_position_z_score_z,composite_team_score_z,total_score_z,attacking_score_6_z,defensive_score_8_z,ball_progression_6_z,xg_diff_z,possesion_threat_z,goals_z,conceded_goals_z,xg_z,shots_on_target_z,possession_pct_z,passes_accurate_z,losses_low_medium_high_z,recoveries_low_medium_high_z,duels_won_z,shots_from_outside_penalty_area_on_target_z,positional_attacks_with_shots_z,counterattacks_with_shots_z,set_pieces_with_shots_z,corners_with_shots_z,free_kicks_with_shots_z,penalties_converted_z,crosses_accurate_z,deep_completed_crosses_z,deep_completed_passes_z,penalty_area_entries_runs_crosses_z,touches_in_penalty_area_z,offensive_duels_won_z,offsides_z,shots_against_on_target_z,defensive_duels_won_z,aerial_duels_won_z,sliding_tackles_successful_z,interceptions_z,clearances_z,fouls_z,yellow_cards_z,red_cards_z,forward_passes_accurate_z,back_passes_accurate_z,lateral_passes_accurate_z,long_passes_accurate_z,passes_to_final_third_accurate_z,progressive_passes_accurate_z,smart_passes_accurate_z,throw_ins_accurate_z,goal_kicks_z,match_tempo_z,average_passes_per_possession_z,long_pass_pct_z,average_shot_distance_z,average_pass_length_z,ppda_z
2022.0,Birmingham Legion,58.0,0.9653764806,4.0,-4,0.7527080295,0.859042255,11.98340604,6.611782385,4.534326604,4.966534226,0.68,0.4496739864,1.66,1.11,1.8,14.46,49.76,400.29,106.29,86.06,212.2,6.03,33.34,1.83,24.83,5.26,2.43,0.37,13.63,4.91,10.06,27.66,22.37,71.51,2.31,10.86,67.2,38.34,3.83,40.57,14.71,13.86,2.4,0.09,138.86,55.11,148.29,46.49,57.4,78.11,4.69,22.37,7.77,15.74,3.63,12.12,18.51,20.06,10.2,0.9653764806099672,0.9653764805644065,-0.7527080294596302,0.7527080294596302,0.7527080296907258,0.886913749741343,1.8776709470561055,2.3230765874389814,0.6102510110272628,2.517475482978809,1.5816819442881938,1.6031374716380944,0.9440475955454349,-0.7357454934385397,2.040309250380248,2.2049972084669682,-0.04277171043925891,0.03318602831977196,0.30439408840012266,1.1856715274708889,1.303758544386101,1.714385292805387,2.0498927941148595,1.2601708379611798,-1.1351096118308708,0.8684408594800207,-0.19089206143759768,2.9279074642689737,-0.07706504817047723,0.5114870322931862,2.78115995804699,1.7876102665214892,2.7019730267456925,1.2961846533319843,0.8817445303115989,-0.16722699703884458,0.6281322425599218,0.19605739442872286,0.459777537508269,0.8002219530619534,-0.10789671579175199,0.3177790484387985,-0.09502869379062,-0.33588623720087535,0.0714262208970693,-0.5787322427620876,0.10068645634230347,-0.34282246995900795,0.9407542110313296,1.681260785687867,1.6126052537812154,0.6220522825716595,-0.4190714572914427,-0.36959225880321156,-0.4380412033444307,-0.2827398745891979,0.09931028700375562,-0.6327202633218995,-0.5354043752780747
2024.0,Tampa Bay Rowdies,50.0,0.3442731722,6.0,-6,0.1966028435,0.2704380079,10.7452366,6.617270268,3.779366924,4.210636425,0.55,0.4684322961,1.58,1.36,1.82,14.42,50.91,388.53,98.61,78.17,193.06,5.25,32.08,0.97,27.22,6.58,2.67,0.19,20.36,7.47,8.0,30.11,20.47,67.67,1.44,10.61,63.61,35.28,3.31,33.22,11.81,15.25,2.44,0.06,141.25,53.25,144.78,43.44,57.69,74.75,1.58,21.08,6.75,15.35,3.72,11.58,17.49,20.75,10.17,0.3442731722077786,0.34427317217671355,-0.196602843515575,0.196602843515575,0.196602843574294,0.2792123277626905,1.6403394309368788,2.325099629767799,0.3383347777995052,2.1343201285478948,1.2851597793502614,1.874152241519522,0.6853328219565135,-0.06577857060543206,2.1283609573495785,2.1786918853798762,0.2750846363955602,-0.2278361417316491,-0.7383024032757659,-0.038231799857659475,0.033524587661253054,0.7913283111401245,1.6376072341627654,-0.3476658943033913,0.38313959820475346,2.675572253060423,0.2151594497313649,0.553063995298873,2.7723317134579144,3.321616524259044,1.2025633484057336,2.6872945985713454,1.911047045434335,0.6690831378622063,-1.0665534788145692,-0.30532736996882137,-0.0012573270149913527,-0.2343312075150226,-0.0562317851628813,-1.5442840227213033,-1.6819387434244584,1.4268222859651236,0.021477073209643524,-0.7640330717444807,0.3397678869252486,-0.7948808649193817,-0.04618423761449064,-1.0172328211488095,1.001940956984638,0.9619715318503451,-0.5975217508335113,0.016408484391994188,-1.3691800284025746,-1.0247785357725456,-0.25701397135004755,-0.5473630135166921,-0.9801679456807606,0.5291378331167754,-0.5526212548209055
2024.0,Rhode Island,51.0,0.4219110858,5.0,-5,0.4746554365,0.4482832611,7.276807874,3.180664184,5.088523987,1.517998869,0.34,0.4096766666,1.74,1.31,1.58,12.05,50.57,385.67,109.31,83.1,202.0,4.51,30.74,0.54,26.56,5.05,3.0,0.13,15.72,5.54,7.13,23.87,18.74,63.97,1.74,10.05,68.82,40.23,2.23,39.1,15.13,15.03,2.82,0.08,133.82,56.0,142.74,48.28,52.08,71.92,1.72,21.62,7.1,15.33,3.58,13.06,17.1,20.5,9.51,0.42191108575805214,0.4219110857751751,-0.4746554364876026,0.4746554364876026,0.47465543663251,0.4628277430341198,0.9755132597360632,1.0582359638690946,0.8098580481210064,0.7694550690672292,0.8061624359889861,1.0252674718976125,1.202762369134357,-0.1997719551720537,1.0717404737176108,0.6201014924696977,0.1811097164617885,-0.29131602322374517,0.7144127609080884,0.7265138786885679,0.6268313574167466,-0.08439241505512461,1.1991448132613336,-1.1515842604356765,-0.03612587402265744,0.5809426832285931,0.7734802775886891,-0.23855049435782727,0.807814481072218,1.203042336956659,0.535874488994135,0.39585368755456857,1.1908881256087311,0.06484469847726414,-0.39472657911589043,-0.6146722053319685,0.9121464772984601,0.4618856485704469,-1.1279434553260397,0.3313207579053026,0.12006799165850197,1.2512902627595177,1.1282818597121458,-0.4786018487154104,-0.49444909156403405,-0.47530628914918854,-0.13154498282014865,0.052979014837628985,-0.18170609404316018,0.35614159483838503,-0.49803050303735014,0.2699337952579013,-1.0431623814526765,-1.0583778320273824,-0.538611887785754,0.17790040428458964,-1.3929096228836595,0.10817475469696643,-0.9313926047631894
2022.0,New York RB II,15.0,-2.373053802,14.0,-14,-2.0278179,-2.200435851,-8.467892513,-5.46113847,-0.1496306343,-3.52013447,-1.38,0.253581426,0.71,2.24,0.77,8.62,45.81,303.65,117.79,88.15,227.03,4.65,27.47,1.88,27.71,4.12,2.79,0.03,10.29,3.38,5.21,19.41,11.85,68.56,1.56,13.74,78.76,41.5,3.82,45.21,19.18,15.38,2.74,0.35,125.35,43.0,84.0,40.94,51.09,61.12,4.5,25.88,8.32,14.89,2.6,13.87,20.05,19.41,9.02,-2.373053802051796,-2.3730538019694425,2.0278179002606462,-2.0278179002606462,-2.027817900391433,-2.2718286560246823,-2.042420710342931,-2.1274610647169694,-1.0767847904587522,-1.7843131289894134,-3.117053900112887,-1.2299525552456188,-2.1281903408230134,2.2925049977671073,-2.4943536585402803,-1.6355799622484104,-1.134539162611029,-2.1118124847558435,1.8657234704668815,1.509874056509757,2.287957581911155,0.08128447908992313,0.1291656219570933,1.3536497177440032,0.6944124487978325,-0.6922635258848715,0.4181852053158466,-1.5579079771189945,-1.4911787456205268,-1.168004421889534,-0.9354388559142199,-1.241939014870885,-1.6772592487256095,0.814426978687233,-0.7978227189350975,1.423689299114488,2.654801720076911,0.6405109833640932,0.4498542813030543,2.2802910316516556,2.318299099214522,1.530545754222982,0.8952703257116199,3.3747196621770374,-1.4454339916722732,-1.9860224655173746,-2.589432322712488,-1.570028190976515,-0.3905849854010059,-1.9558595782107935,1.4775814174864248,2.2699668032000466,0.09324198791554103,-1.7975623496338085,-2.5097973028356977,0.574835112675831,1.7291107559588037,-1.7272242672134004,-1.2126016372960973
2024.0,Pittsburgh Riverhounds,48.0,0.1889973451,7.0,-7,-0.08144974946,0.05377379783,6.101495862,1.283694253,5.841423516,0.7174121476,0.38,0.3592181722,1.17,0.83,1.36,10.11,45.69,378.6,118.97,89.49,190.14,3.49,28.11,0.74,24.74,4.86,1.89,0.2,15.43,5.66,8.31,26.34,18.8,55.6,1.86,8.6,59.23,46.66,3.0,38.89,15.66,12.0,1.83,0.09,139.63,53.2,136.97,57.26,56.46,75.49,1.71,22.37,6.97,15.84,3.55,15.87,17.36,21.26,12.87,0.18899734510723146,0.18899734507979038,0.08144974945645263,-0.08144974945645263,-0.08144974944392187,0.055518480495817056,0.7502302146941029,0.35894072253346543,1.0810322701995054,0.3636474472102894,0.8974000252006574,0.29625737092996923,-0.6405803926867121,-1.4861084470116206,0.10317169705497393,-0.6557066772542471,-1.1677067814111854,-0.4482400659332297,2.0259294418441653,1.7177359650801298,-0.16026241096134775,-1.291466929540467,0.3385805095518072,-0.7776687413043811,-1.1922821762255178,0.32082528566777835,-1.1045079615677649,0.6849997435749898,0.6850321540481116,1.3347671568925585,1.4401191488857288,1.3028823814987094,1.2158647355448802,-1.302040636023266,-0.12599581923641878,-1.4156543683258345,-0.7691476653821554,1.3662643121319766,-0.36385272752452863,0.26433487288292357,0.4077377415362031,-1.1662644204813188,-1.7552358735443732,-0.33588623720087535,0.1578793936341799,-0.8006913117515667,-0.37298199254399644,2.038619983258746,0.7424247586309504,1.1203864270407506,-0.5051370207370759,0.6220522825716595,-1.1642546503197815,-0.20159577752902422,-0.5989542984505487,1.5549208124072924,-1.1177485047483935,1.3879025130931884,0.9968979040338917
2023.0,Pittsburgh Riverhounds,67.0,1.664117703,1.0,-1,1.586865808,1.625491755,6.101495862,1.283694253,5.841423516,0.7174121476,0.38,0.3592181722,1.17,0.83,1.36,10.11,45.69,378.6,118.97,89.49,190.14,3.49,28.11,0.74,24.74,4.86,1.89,0.2,15.43,5.66,8.31,26.34,18.8,55.6,1.86,8.6,59.23,46.66,3.0,38.89,15.66,12.0,1.83,0.09,139.63,53.2,136.97,57.26,56.46,75.49,1.71,22.37,6.97,15.84,3.55,15.87,17.36,21.26,12.87,1.6641177025624292,1.664117702950561,-1.5868658083757132,1.5868658083757132,1.5868658083653735,1.6782305866816911,0.7502302146941029,0.35894072253346543,1.0810322701995054,0.3636474472102894,0.8974000252006574,0.29625737092996923,-0.6405803926867121,-1.4861084470116206,0.10317169705497393,-0.6557066772542471,-1.1677067814111854,-0.4482400659332297,2.0259294418441653,1.7177359650801298,-0.16026241096134775,-1.291466929540467,0.3385805095518072,-0.7776687413043811,-1.1922821762255178,0.32082528566777835,-1.1045079615677649,0.6849997435749898,0.6850321540481116,1.3347671568925585,1.4401191488857288,1.3028823814987094,1.2158647355448802,-1.302040636023266,-0.12599581923641878,-1.4156543683258345,-0.7691476653821554,1.3662643121319766,-0.36385272752452863,0.26433487288292357,0.4077377415362031,-1.1662644204813188,-1.7552358735443732,-0.33588623720087535,0.1578793936341799,-0.8006913117515667,-0.37298199254399644,2.038619983258746,0.7424247586309504,1.1203864270407506,-0.5051370207370759,0.6220522825716595,-1.1642546503197815,-0.20159577752902422,-0.5989542984505487,1.5549208124072924,-1.1177485047483935,1.3879025130931884,0.9968979040338917
2022.0,Detroit City,54.0,0.6548248264,7.0,-7,-0.08144974946,0.2866875385,3.932746955,0.7682452633,5.007052665,-0.440015853,0.1,0.3293405222,1.29,0.94,1.24,9.91,47.25,376.51,120.83,90.71,222.8,3.14,28.94,1.54,26.49,5.09,3.63,0.06,16.0,6.14,5.89,24.34,20.03,61.31,2.11,11.11,70.11,51.37,5.11,44.26,14.11,11.89,1.86,0.0,142.29,59.77,123.86,58.14,54.63,77.11,2.83,25.69,8.06,15.96,3.29,15.91,16.84,21.38,9.29,0.6548248264088729,0.6548248263705599,0.08144974945645263,-0.08144974945645263,-0.08144974944392187,0.2959890719006375,0.3345258292101373,0.16892662702355207,0.780514262510726,-0.22303865666707462,0.2587369007189572,-0.13540649265086585,-0.2525082323033288,-1.1913230009650533,-0.4251385447610104,-0.7872332926897048,-0.7365277370091687,-0.49462921010053207,2.2784574984219192,1.9069833743755453,2.0072318955503343,-1.705659164903085,0.6101654419012021,0.7179933352208011,-0.080593424107383,0.6357042406098175,1.8393654944072166,-1.1621007322906445,0.926362934750665,1.8616664366361566,-0.4143487129258444,0.5684461920702549,1.7278852392359165,-0.36955374713461236,0.4338599305124795,-0.029126624108867828,1.1383059605161874,2.0287251994375453,1.729954331775716,1.977259647026608,-0.4335605835778299,-1.2540304320841211,-1.6678565482941756,-1.6203267408316913,0.4565358085442051,-0.03719859800241425,-0.9215503109980067,2.233203953438099,0.35631529278765817,1.4671866029981282,0.2907929616322148,2.180763453080562,-0.14894254981866895,2.984216985065799e-15,-1.1219218575454313,1.5745225264019223,-1.668070741018929,1.5899647907346923,-1.0576497214106177
2023.0,Louisville City,50.0,0.3442731722,5.0,-5,0.4746554365,0.4094643043,6.894486811,1.731939535,6.122838516,1.38873741,0.31,0.3692228247,1.27,1.27,1.43,12.49,49.68,387.3,106.86,83.43,191.22,5.41,30.19,1.43,25.16,5.43,2.89,0.11,16.7,5.38,7.14,25.86,16.95,57.49,2.16,9.86,58.49,42.38,3.81,39.54,14.62,14.51,2.08,0.05,138.0,52.97,143.59,47.78,60.24,69.3,2.86,23.92,6.19,15.8,3.7,12.7,18.61,20.5,9.73,0.3442731722077786,0.34427317217671355,-0.4746554364876026,0.4746554364876026,0.47465543663251,0.42274931111094677,0.9022302060644234,0.5241809762303213,1.1823904073304703,0.7039340157292238,0.7377342440802324,0.44080176956686506,-0.31718692570055934,-0.306966662825351,0.4113526714476305,0.9094600464277053,-0.06488345630602849,-0.2551369299258019,0.3817817186416915,0.7777037516947068,-0.08858776763517988,0.9806733330201785,1.0191788942346274,0.5123397996985883,-0.9254768757171643,1.1011774783502237,0.5873733349695813,-0.5024219909100608,1.2227340689467827,1.0274092437087925,0.5435375793321993,1.12661769603588,0.4457525958469795,-0.9933891088779847,0.5458310804622599,-0.7196284887587516,-0.898882562731858,0.7642828688903993,0.4399310250978401,0.47167213604742875,-0.15674629595966444,0.8363963897280873,-1.0270748297927268,-0.9067486832590157,-0.025131868133993124,-0.8274193671796197,-0.09597800565112458,-0.057580059127912114,1.5399623438154566,-0.20473276380873126,0.31211251473139207,1.3497638230200932,-1.8908082635224115,-0.268794370038698,-0.29724224512657704,0.0014849783329259768,0.20514148628654874,0.10817475469696643,-0.8051354881157611
2022.0,Phoenix Rising,42.0,-0.2768301362,10.0,-10,-0.9156075284,-0.5962188323,4.43374234,4.009936001,0.4117310355,2.829415095,-0.19,0.3926871766,1.47,1.71,1.51,14.85,48.75,384.53,100.0,79.74,190.53,6.65,30.71,1.76,27.85,5.35,2.38,0.12,16.76,6.06,6.53,26.32,18.85,63.91,1.65,13.94,62.68,32.85,3.53,37.53,14.65,12.12,2.74,0.26,138.59,55.32,138.82,46.88,56.38,73.74,3.35,20.18,9.35,16.04,3.58,12.87,18.96,21.1,11.17,-0.27683013619440994,-0.2768301362109793,0.9156075283725356,-0.9156075283725356,-0.9156075285585695,-0.6155630612222076,0.43055630004035406,1.363937085391959,-0.8745973693630189,1.4341959218845552,-0.4027356210656609,0.7798081103458187,0.3296000082717454,0.8721751213609182,0.7635594993249534,2.461474108566111,-0.3219325020072303,-0.3166191927695471,-0.5495851997042185,0.20530789898971852,-0.134379900871342,2.4480972525905957,1.189328490405332,1.129300406265226,0.7833475489672835,0.9916543635877751,-0.27548612626446545,-0.3704862426339441,1.2481373090207366,1.7738498900122233,0.07608906871027439,1.2955380196044248,1.236678577158337,0.055046237298048487,-0.5962746490254942,1.534169597458469,-0.16430253584637536,-0.576110391411526,0.1620798513518359,-0.1694784777381958,-0.14046310257035996,-1.0705196805509893,0.8952703257116199,2.0902791585462217,0.04111147201522345,-0.554328366066909,-0.29557151282317906,-0.25658639226588575,0.7255456562990035,0.745756607333708,0.6603318820179569,-0.4061337003845149,1.0526653489395268,0.13439718501935047,-0.538611887785754,0.08479226281010017,0.5755506837763341,1.1184861429045103,0.02127472994013068
2023.0,Colorado Springs,53.0,0.5771869129,5.0,-5,0.4746554365,0.5259211747,3.378124751,1.380042887,2.74692916,0.9312624816,-0.04,0.3123742812,1.4,1.23,1.32,11.43,51.35,422.57,101.29,77.77,187.06,4.69,28.66,1.86,25.46,4.89,1.8,0.23,14.2,4.31,7.77,25.29,17.63,63.86,2.69,11.77,60.69,32.43,2.23,38.51,15.8,14.43,2.66,0.14,145.17,57.11,158.34,43.4,56.6,70.49,4.43,20.17,9.03,16.32,4.17,10.64,18.64,19.93,10.66,0.5771869128585992,0.5771869128720984,-0.4746554364876026,0.4746554364876026,0.47465543663251,0.5429846068804659,0.22821620445578467,0.39445849230110247,-0.033521620980583776,0.472045567181721,-0.06059466152189295,-0.38052995920541616,0.1032245813814385,-0.41416137047864837,-0.07293171688368749,0.21236898461977682,0.3966992386627968,0.527707622600863,-0.37444477336803333,-0.10028013077419005,-0.3646678752618971,0.12862073455993664,0.5185464285785145,1.316258165830874,-0.7349016610683408,0.3618964537036957,-1.2567772782561257,1.08080698840334,0.1642657325320754,-0.1471370673863125,1.0263122706302532,0.9173033820487705,0.7288208417899913,0.046880852982036224,1.732725269929925,0.3354583604262709,-0.5131842192597674,-0.6351833367763541,-1.1279434553260397,0.14312231903290404,0.48372597735295475,0.7725665631078671,0.6622587917110929,0.37769182037180044,0.779893129950548,-0.34631436947467426,0.5212136569878266,-1.0260775470660526,0.7719631877118581,0.05001551359205727,1.4278357935883441,-0.4108286135486974,0.754592071728191,0.6047873325870786,0.6481221886218648,-1.0080032923904787,0.23689084607138858,-0.8516210641001984,-0.2714122222879976
2023.0,Detroit City,41.0,-0.3544680497,8.0,-8,-0.3595023424,-0.3569851961,-2.748911195,-3.538726714,2.907646217,-2.269647864,-0.55,0.2915536055,0.86,1.19,1.01,9.53,46.56,346.42,116.14,88.42,224.06,4.31,27.56,1.17,24.22,3.22,3.64,0.06,13.25,4.19,4.17,20.19,13.94,66.64,1.36,12.08,71.72,47.28,4.47,46.56,14.19,11.92,1.97,0.08,132.25,53.0,113.56,56.17,52.47,70.08,2.19,23.94,8.86,15.04,3.19,16.88,19.14,21.47,10.2,-0.3544680497446835,-0.3544680497094409,0.3595023424284803,-0.3595023424284803,-0.35950234244213775,-0.3685675262423794,-0.9462100763133322,-1.4187869993617024,0.024364353479523468,-1.150456755681826,-1.2238739239707042,-0.6813412115972743,-1.6431001403437844,-0.5213560781319456,-1.4377331749083126,-1.0371338620170758,-0.9272415451100599,-1.1624997115331188,1.6417066460833893,1.551756679878414,2.0908523127641954,-0.32107369240519207,0.15861459052509988,0.026249624827904147,-1.5226125482834776,-1.9243985669624182,1.8562843073725905,-1.1621007322906445,-0.23795223530551307,-0.27886188732221123,-1.7324002510729124,-0.9555089009937874,-0.8072406692831171,0.500876220952344,-1.2457073187342165,0.5067028228594423,1.4205670209662178,1.4534672314800563,1.094865934641992,2.7109145782240907,-0.3901387345396862,-1.230094247101539,-1.3474656890434515,-0.4786018487154104,-0.6707237424695747,-0.8239330990803084,-1.3525383872814776,1.7976012020138676,-0.09942047017491738,-0.037754901310734855,-0.1640241711502371,1.35915364934846,0.5962406432096691,-1.545567627722529,-1.3230632264280788,2.0498640907716803,0.7660468424853655,1.7415114989658234,-0.5354043752780747
2025.0,Sacramento Republic,48.0,0.1889973451,2.0,-2,1.308813215,0.7489052803,6.371944849,1.372463843,5.743530766,0.6409314157,0.56,0.381214592,1.42,0.87,1.44,10.77,46.29,377.74,104.48,76.87,182.58,3.68,28.58,0.52,26.87,4.74,2.94,0.13,15.97,4.61,7.03,24.68,17.42,57.0,1.71,8.87,60.23,42.32,3.03,33.71,15.35,15.23,2.58,0.1,132.45,59.87,133.97,42.65,54.97,65.0,0.65,18.48,7.0,16.11,3.87,12.01,17.11,19.93,11.02,0.18899734510723146,0.18899734507979038,-1.3088132154036856,1.3088132154036856,1.3088132153071577,0.7732033977223474,0.8020697013136557,0.3916645685195697,1.0457739265482173,0.32488029919171724,1.3079691766531794,0.6140554425926994,0.16790327477866904,-1.3789137393583233,0.45537852493229586,-0.22166884631723513,-1.0018686874104097,-0.467328421906378,0.05865442044004987,-0.23988887533638056,-0.6619849142445152,-1.0666197160579032,0.4923695676291747,-1.1889758123488061,0.16080184778112785,0.1565406135241053,0.6719673997964483,-0.23855049435782727,0.9136613147136887,0.1821749824534373,0.4592435856134919,0.6933003442730921,0.641402707013474,-1.0734098751749097,-0.46190926908575836,-1.2665059655614597,-0.5938302365312048,0.7558438766954236,-0.33408295890888556,-1.3879836243357522,0.2394780765133963,1.4108648293100687,0.4292472577105659,-0.1931706256863401,-0.6482683729274688,-0.025577704338044245,-0.4985125001993764,-1.1919161580143642,0.4280514776984331,-1.125251749374607,-1.2584278969080118,-1.2042689382956997,-1.1363102805812186,0.2519947219112825,0.044698081973923255,-0.336644588074428,-1.382326502955382,-0.8516210641001984,-0.06480966777402494
2025.0,Indy Eleven,35.0,-0.820295531,9.0,-9,-0.6375549354,-0.7289252332,-0.5345136728,-1.17408862,1.821293199,-1.219566796,-0.15,0.3654382162,1.47,1.73,1.18,9.87,43.0,322.9,112.37,80.2,176.43,3.83,26.47,0.77,24.63,4.7,2.83,0.13,15.7,4.27,6.33,22.6,14.83,45.03,2.3,12.0,57.6,47.67,1.9,36.83,19.33,14.37,1.93,0.1,124.8,47.87,105.8,52.43,52.67,68.37,0.47,20.23,8.83,16.01,3.18,16.98,17.9,21.18,12.31,-0.8202955310463249,-0.8202955310002104,0.6375549354005079,-0.6375549354005079,-0.6375549355003536,-0.7525751010264293,-0.5217557938409876,-0.5470914919144879,-0.3669108741063605,-0.6181834996167079,-0.31149803185398944,0.3861228129805582,0.3296000082717454,0.9257724751875669,-0.6892936656690025,-0.813538615776797,-1.9112142361813278,-1.6845440516359598,1.1298621443102002,0.2766634795437289,-1.0701321887407444,-0.8891087580453529,-0.19804513990964687,-0.7215814134346867,-1.2621597549300858,0.10177905614288096,0.48586045717734044,-0.23855049435782727,0.7993467343808998,-0.19104534069827908,-0.07717273805101273,-0.07051329273249982,-0.4367542885635866,-3.0282028804283563,0.8593503003216425,0.46251070352184975,-1.054915074409204,1.5083206807473966,-1.4554109100981159,-0.39276476114612585,2.3997150661610407,0.7246941931427016,-1.4639714560437151,-0.1931706256863401,-1.5071862579130677,-1.4200849440625236,-1.6772439670833938,0.9706193287516197,-0.05722271434504875,-0.40382175371018664,-1.3863452155030762,-0.38265913456359735,0.5682962734711069,0.08399824063709815,-1.343177363316343,2.0988683757582542,-0.5462600286212994,1.2531943279988462,0.6755161525677122
2022.0,Pittsburgh Riverhounds,57.0,0.8877385671,5.0,-5,0.4746554365,0.6811970018,9.762447542,4.003584856,6.923636818,2.123404346,0.49,0.3625730994,1.5,1.17,1.55,10.92,50.52,427.5,117.0,96.39,210.06,3.22,31.33,1.67,21.83,4.83,1.92,0.03,15.67,5.14,8.28,28.19,20.47,59.19,2.86,8.36,64.92,47.06,3.81,43.78,18.0,14.86,2.08,0.11,150.08,60.86,159.17,56.72,59.06,80.47,4.53,23.97,6.94,16.59,3.82,13.56,16.24,20.59,10.13,0.8877385670596936,0.8877385670659448,-0.4746554364876026,0.4746554364876026,0.47465543663251,0.7032983344699136,1.451959060992902,1.3615958118678229,1.4708164830846404,1.0763277042402366,1.1483033955327542,0.344728413236992,0.42661804836759126,-0.5749534319585943,0.9396629132636148,-0.1230238847406413,0.167289875295058,0.6371327330050723,1.758466930307512,2.788069673390268,1.1617365659435117,-1.610986653963058,1.3921991627627102,0.961038422656143,-3.0408617583191018,0.2797541176318598,-1.0537515226716443,-1.5579079771189945,0.7866451143439236,0.7639596038369931,1.4171298778715349,1.9822358567200302,1.911047045434335,-0.7157660421335527,2.113427179759176,-1.5482307263386121,0.22840850477975433,1.42252426009848,0.4399310250978401,1.8241490526897433,1.6778268259019038,1.11565188119155,-1.0270748297927268,-0.050455014171805077,1.3311724522092823,0.08946914293922553,0.5559437641058145,1.9192161833759622,1.2909955844192351,2.18647585683565,1.4989009705856025,1.3732383888410091,-1.1921990200583437,1.0583778320273853,-0.05587260246740094,0.422921829217455,-2.3030579367157027,0.2597214629280974,-0.5755770942113464
2023.0,Las Vegas Lights,19.0,-2.062502148,12.0,-12,-1.471712714,-1.767107431,0.5531284547,-0.1186954217,2.31582651,-0.5837830472,-0.35,0.3794117647,1.06,1.94,1.29,12.7,47.21,340.0,109.27,84.33,209.21,6.58,28.52,1.58,23.94,4.94,3.0,0.12,15.52,5.21,4.45,22.85,14.82,59.39,2.06,11.91,72.85,42.58,3.64,40.82,16.15,13.85,2.36,0.03,123.97,47.94,126.3,52.45,49.82,69.48,2.39,24.36,8.21,15.02,3.14,16.37,20.94,22.2,10.19,-2.0625021478507017,-2.062502147975596,1.4717127143165907,-1.4717127143165907,-1.4717127142750013,-1.8244409616354778,-0.31327725546362606,-0.1580334318744312,-0.18879323591305847,-0.2959124898444766,-0.7676859779123468,0.5880087020462703,-0.9963132063714794,1.4885446903673774,-0.20500927733768357,1.0475629926349357,-0.7475836099425536,-1.3049965084489454,0.7089820500139422,0.9173124962568974,1.1053259670293993,2.3652588055180717,0.4727369219171707,0.7927764390470603,-1.7004827486223775,0.43034840043022704,0.7734802775886891,-0.3704862426339441,0.723137014159041,0.8407990821329349,-1.5178337216071103,0.021291230946056984,-0.4409170568862779,-0.6831045048695014,0.32188878056270015,0.4127945692670582,1.618675715567791,0.79241284287365,0.27123566960919493,0.879967054279071,0.6736965668948319,0.3098003201112711,-0.2115344607908835,-1.192179906288086,-1.6003760415128123,-1.4119503184974642,-0.8194521647716311,0.9750416917102421,-0.6585407349206686,-0.16619941092457685,-0.021893817155720793,1.5563400022441636,-0.009220701125855045,-1.5791669239773658,-1.423633910869402,1.7999422373401588,2.671008429575683,2.9707236879516663,-0.541143335125685
